1.929573059e+02,7.357432332e-05
1.931610565e+02,3.610275162e-04
1.933648071e+02,-4.397349257e-04
1.935685883e+02,-6.861233851e-04
1.937723694e+02,1.428710762e-03
1.939761810e+02,-1.425288734e-03
1.941800079e+02,-9.068463260e-05
1.943838501e+02,1.967685530e-04
1.945877075e+02,1.202854677e-03
1.947915802e+02,-3.986701777e-04
1.949954681e+02,4.020922352e-04
1.951993713e+02,3.250958616e-05
1.954032898e+02,-4.961989544e-05
1.956072235e+02,-6.655909820e-04
1.958111877e+02,1.018063398e-03
1.960151520e+02,-6.450586370e-04
1.962191467e+02,1.967685530e-04
1.964231415e+02,1.146390641e-04
1.966271667e+02,3.610275162e-04
1.968312073e+02,-7.066557300e-04
1.970352478e+02,-1.522817474e-04
1.972393188e+02,-7.682528230e-04
1.974434052e+02,-8.709147223e-04
1.976475067e+02,-9.941089666e-04
1.978516235e+02,-7.887852262e-04
1.980557709e+02,4.636893573e-04
1.982599182e+02,-1.322626835e-03
1.984640808e+02,8.127396577e-04
1.986682587e+02,5.047540762e-04
1.988724670e+02,-7.271881332e-04
1.990766754e+02,8.332720026e-04
1.992809143e+02,5.868835724e-04
1.994851685e+02,-5.834615440e-04
1.996894226e+02,-2.344112290e-04
1.998937073e+02,5.663512275e-04
2.000980072e+02,-4.961989544e-05
2.003023224e+02,1.351714309e-04
2.005066528e+02,-1.507418230e-03
2.007109985e+02,-1.507418230e-03
2.009153595e+02,1.351714309e-04
2.011197510e+02,5.663512275e-04
2.013241425e+02,-4.192025517e-04
2.015285492e+02,1.243919367e-03
2.017329865e+02,-6.655909820e-04
2.019374237e+02,2.788980200e-04
2.021418915e+02,-2.041259781e-03
2.023463593e+02,-2.908752504e-05
2.025508575e+02,9.410669736e-05
2.027553711e+02,-1.158367842e-03
2.029598999e+02,9.564662469e-04
2.031644440e+02,-2.908752504e-05
2.033690033e+02,9.769985918e-04
2.035735779e+02,1.038595685e-03
2.037781677e+02,-1.712741912e-03
2.039827728e+02,-1.322626835e-03
2.041873932e+02,3.250958616e-05
2.043920288e+02,2.994303941e-04
2.045966949e+02,-1.219964935e-03
2.048013611e+02,5.304195656e-05
2.050060577e+02,-2.344112290e-04
2.052107544e+02,7.357432332e-05
2.054154816e+02,-6.655909820e-04
2.056202240e+02,6.279483205e-04
2.058249664e+02,-9.941089666e-04
2.060297394e+02,9.359338437e-04
2.062345276e+02,1.351714309e-04
2.064393311e+02,2.788980200e-04
2.066441498e+02,-8.709147223e-04
2.068489838e+02,-7.271881332e-04
2.070538330e+02,-1.302094432e-03
2.072587128e+02,-1.507418230e-03
2.074635925e+02,-4.397349257e-04
2.076684875e+02,-9.735765634e-04
2.078734131e+02,1.967685530e-04
2.080783386e+02,3.250958616e-05
2.082832947e+02,7.922072546e-04
2.084882507e+02,1.141257584e-03
2.086932373e+02,-1.096770749e-03
2.088982391e+02,-1.445821021e-03
2.091032562e+02,-4.397349257e-04
2.093082733e+02,7.716749096e-04
2.095133209e+02,-1.384223928e-03
2.097183838e+02,3.404951422e-04
2.099234619e+02,2.173009125e-04
2.101285553e+02,-1.112170066e-04
2.103336792e+02,1.197721576e-05
2.105388031e+02,5.458188243e-04
2.107439423e+02,1.762361790e-04
2.109491119e+02,5.663512275e-04
2.111542816e+02,1.223387080e-03
2.113594666e+02,9.154014988e-04
2.115646820e+02,-2.344112290e-04
2.117699127e+02,-3.986701777e-04
2.119751434e+02,-1.363691641e-03
2.121804047e+02,-1.014641253e-03
2.123856812e+02,-1.302094432e-03
2.125909729e+02,3.250958616e-05
2.127962646e+02,-4.602672998e-04
2.130015869e+02,1.161789987e-03
2.132069244e+02,-1.507418230e-03
2.134122925e+02,9.564662469e-04
2.136176605e+02,7.511425647e-04
2.138230438e+02,2.378332865e-04
2.140284424e+02,2.173009125e-04
2.142338562e+02,-5.218643928e-04
2.144393005e+02,-3.576054587e-04
2.146447449e+02,-9.735765634e-04
2.148502197e+02,-5.834615440e-04
2.150556946e+02,-4.961989544e-05
2.152612000e+02,-1.466353424e-03
2.154667206e+02,-4.602672998e-04
2.156722412e+02,2.173009125e-04
2.158777924e+02,-2.549435885e-04
2.160833588e+02,1.059128088e-03
2.162889404e+02,-8.709147223e-04
2.164945374e+02,-6.450586370e-04
2.167001495e+02,4.226246092e-04
2.169057770e+02,-3.576054587e-04
2.171114197e+02,1.202854677e-03
2.173170776e+02,-4.807996738e-04
2.175227509e+02,-7.015226583e-05
2.177284546e+02,-8.503823192e-04
2.179341583e+02,-6.245262339e-04
2.181398773e+02,-6.861233851e-04
2.183456268e+02,2.173009125e-04
2.185513763e+02,-1.384223928e-03
2.187571564e+02,5.252864794e-04
2.189629364e+02,-9.325118153e-04
2.191687469e+02,-1.112170066e-04
2.193745728e+02,1.967685530e-04
2.195804138e+02,-8.503823192e-04
2.197862549e+02,-1.753806602e-03
2.199921265e+02,-3.370730847e-04
2.201980133e+02,-1.466353424e-03
2.204039154e+02,-2.908752504e-05
2.206098328e+02,7.357432332e-05
2.208157654e+02,5.458188243e-04
2.210217285e+02,-1.117303153e-03
2.212276917e+02,5.304195656e-05
2.214336700e+02,-1.055706060e-03
2.216396637e+02,7.716749096e-04
2.218456879e+02,-7.271881332e-04
2.220517120e+02,2.173009125e-04
2.222577667e+02,-1.112170066e-04
2.224638214e+02,-6.245262339e-04
2.226699066e+02,-5.629291409e-04
2.228759918e+02,-4.192025517e-04
2.230821075e+02,1.197721576e-05
2.232882385e+02,4.431569832e-04
2.234943848e+02,-1.112170066e-04
2.237005310e+02,-3.781378036e-04
2.239067078e+02,-2.549435885e-04
2.241128998e+02,-1.933464810e-04
2.243191071e+02,-7.682528230e-04
2.245253296e+02,5.252864794e-04
2.247315674e+02,1.146390641e-04
2.249378357e+02,1.967685530e-04
2.251441040e+02,-4.961989544e-05
2.253503876e+02,7.357432332e-05
2.255566864e+02,-6.039938889e-04
